Account__c,Auth_Code__c,VM_Use_Count__c,distributor_id__c,End_Date__c,Hypervisor__c,isdevice__c,last_checkin_date__c,License_DB_Id__c,LicenseDB_Device_Id__c,licensedb_license_id__c,Marketplace__c,Parent_Authorization_Code__c,Product_Code__c,Product_Family__c,Quantity__c,reseller_id__c,Serial_Number__c,Software_Version__c,Software_version_group__c,Start_Date__c,Status__c,tenant_id__c,Parent_Device_Asset__r.License_DB_Id__c
0017000000cKXBiAAO,90799946,1,a0N7000000WDd2LEAT,2020-07-02,,YES,2019-12-02,D1783587110762478,D1783587,,0,90799946,PAN-PA-3020,PA-3020,1,0017000000of2Ea,001801015775,9.0.4,9.0,2015-03-11,ACTIVE,,
0017000001Da6WGAAZ,95216035,,a0N7000000WDd2LEAT,2021-11-02,,YES,,D400245031979886,D4002450,,0,95216035,PAN-PA-850,PA-850,1,0017000001VsCHQ,011901014284,,,2018-11-07,ACTIVE,,
0017000000qySkuAAE,S6571054,,a0N7000000UHJWOEA5,2020-07-14,,YES,2019-12-02,D4780372108952147,D4780372,,0,88834277,PAN-PA-220,PA-220,1,0017000000gFt1c,012801105284,8.1.6,8.1,2019-05-09,ACTIVE,,
0017000001RJnyFAAT,48595567,1,a0N7000000WDd2LEAT,2020-07-10,,YES,2019-12-02,D30799151147549401,D3079915,,0,48595567,PAN-PA-200,PA-200,1,0017000000cLokk,001606058721,8.0.12,8.0,2016-07-01,ACTIVE,,
0017000000jEpmSAAS,96737383,1,a0N70000007grnUEAQ,2020-12-31,,YES,2019-11-26,D821041254367886,D82104,,0,96737383,PAN-PA-200-JP-02,PA-200,1,0017000000bGfCo,001606012817,6.1.12,6.1,2013-06-11,ACTIVE,,
0017000000qySw8AAE,33317128,1,a0N70000007gTWIEA2,2021-03-15,,YES,2019-03-25,D187267824464737,D1872678,,0,33317128,PAN-PA-3060,PA-3060,1,0017000000LLbqG,010401001972,7.1.14,7.1,2015-12-31,ACTIVE,,
0017000000u2s2UAAQ,66157172,,a0N70000007gTWIEA2,2020-04-23,,YES,2019-12-02,D4718431105321970,D4718431,,0,66157172,PAN-PA-220,PA-220,1,0017000000bDVjE,012801102200,8.1.7,8.1,2019-04-23,ACTIVE,,
0010g00001gBvZHAA0,72265712,,a0N70000007gTWrEAM,2022-08-25,,YES,2019-09-26,D5138904114174687,D5138904,,0,72265712,PAN-PA-220,PA-220,1,0017000001Ow1s4,012801120385,8.1.10,8.1,2019-09-17,ACTIVE,,
0017000000YP1K3AAL,,,a0N70000007gTWvEAM,2019-12-31,,YES,2019-12-02,D241513333890412,D2415133,,0,12027833,PAN-PA-5220-AC-LAB,PA-5220,1,0017000000YuYdz,013201001710,8.1.9-h4,8.1,2017-08-03,ACTIVE,,
0017000000q5IWqAAM,S1770451,,a0N7000000Rqa3sEAB,2022-07-01,,YES,2019-06-25,D15503029618003,D155030,,0,89267235,PAN-PA-500-2GB,PA-500,1,0017000000q5IWq,009401008335,7.1.22,7.1,2015-01-19,ACTIVE,,
0017000000qww9IAAQ,33849247,,a0N70000007gTWIEA2,2020-07-28,,YES,2019-12-02,D250436818392812,D2504368,,0,33849247,PAN-PA-820,PA-820,1,00170000012N6uX,012001003822,8.1.8,8.1,2017-07-28,ACTIVE,,
0017000000drNVKAA2,,,a0N7000001d7DguEAE,2020-12-27,AWS,YES,,D350313227485159,D3503132,,0,22436874,PAN-VM-300-PERP-BND1-BKLN-3YR,VM-300,1,0017000001NVQlF,007200000046930,,,2018-05-27,ACTIVE,,
0017000000jt7OrAAI,59213600,,a0N70000007gTWfEAM,2022-02-05,,YES,2019-12-02,D4417356101259564,D4417356,,0,59213600,PAN-PA-820,PA-820,1,0017000000VShqr,012001026228,8.1.9,8.1,2019-02-05,ACTIVE,,
0017000000kbjryAAA,27153039,1,a0N70000007gTWIEA2,2022-07-31,,YES,2019-12-02,D4702579114493386,D4702579,,0,27153039,PAN-PA-5250-AC,PA-5250,1,0017000000dJ6tO,013101001690,8.1.6,8.1,2018-08-06,ACTIVE,,
0017000000t97RuAAI,57331892,1,a0N700000128eKNEAY,2020-02-24,,YES,2019-12-02,D12757718137806,D127577,,0,57331892,PAN-PA-3020,PA-3020,1,0017000000p5QNl,001801008358,8.0.19,8.0,2014-02-24,ACTIVE,,
0017000000ljDRMAA2,90103220,1,a0N70000007gTWXEA2,2019-12-31,,YES,2019-10-11,D1826435100364229,D1826435,,0,90103220,PAN-PA-200-EU,PA-200,1,0017000000oHquv,001606041060,7.1.16,7.1,2015-06-17,ACTIVE,,
00170000019NDfyAAG,37816524,,a0N70000007gTWNEA2,2021-08-22,,YES,2019-12-02,D373185529471480,D3731855,,0,37816524,PAN-PA-820,PA-820,1,0017000000jvYwk,012001018177,9.0.3-h3,9.0,2018-08-22,ACTIVE,,
0017000000zf6gxAAA,41508769,,a0N7000000KhLlNEAV,2018-10-04,,YES,2019-12-01,D14733112780876,D147331,,0,41508769,PAN-PA-500-2GB,PA-500,1,0017000000bELcV,009401007437,7.0.19,7.0,2014-11-10,INACTIVE,,
0017000001RK1mcAAD,S1504755,,a0N70000007gTWrEAM,2020-07-22,,YES,2019-12-02,D4727737112844814,D4727737,,0,61028891,PAN-PA-820,PA-820,1,0017000000nes45,012001002801,8.1.9-h4,8.1,2018-08-10,ACTIVE,,
0017000000jEnmzAAC,33125384,1,a0N7000000NY2VUEA1,2019-05-26,,YES,2017-10-17,D243738427799370,D2437384,,0,33125384,PAN-PA-200,PA-200,1,0017000000Yfg6n,001606063629,6.1.18,6.1,2012-06-01,INACTIVE,,
0017000001SzChiAAF,71720233,1,a0N7000000NY2VUEA1,2018-12-31,,YES,2012-04-16,D3936722655055,D39367,,0,71720233,PAN-PA-500,PA-500,1,0017000000QhNEd,0006C109651,4.1.5,4.1,2012-04-16,INACTIVE,,
0017000000cJg27AAC,85240658,,a0N700000128eKNEAY,2021-03-19,,YES,2019-12-02,D302384122387422,D3023841,,0,85240658,PAN-PA-220,PA-220,1,0017000000bGZlb,012801034280,8.1.7,8.1,2018-03-22,ACTIVE,,
0017000000qIadCAAS,73204735,,,2013-11-21,,YES,,D57880341304,D57880,,0,73204735,PAN-PA-200,PA-200,1,,001606008885,,,2014-01-23,INACTIVE,,
0017000000kbVudAAE,74599682,,a0N700000128eOKEAY,2018-08-14,,YES,2018-03-06,D4962512718363,D49625,,0,74599682,PAN-PA-5050,PA-5050,1,0017000000bGCRS,0009C101697,8.0.7,8.0,2012-08-15,INACTIVE,,
00170000016VR0LAAW,61829159,,a0N70000007gTWIEA2,2020-12-29,,YES,2018-07-27,D297019821930318,D2970198,,0,61829159,PAN-PA-220,PA-220,1,0017000000LLbqG,012801029417,8.0.10,8.0,2017-12-29,ACTIVE,,
00170000012Ok6EAAS,51478910,1,a0N70000007gTWIEA2,2019-12-31,,YES,2019-12-02,D330692033825639,D3306920,,0,51478910,PAN-PA-220,PA-220,1,0017000000zfF08,012801049152,8.1.10,8.1,2018-05-02,ACTIVE,,
0010g00001Z5QoKAAV,94397144,1,a0N70000007gTWrEAM,2021-02-20,,YES,2019-12-02,D29951431248143492,D2995143,,0,94397144,PAN-PA-220,PA-220,1,0017000000nb7KH,012801031514,8.1.5,8.1,2017-12-13,ACTIVE,,
0017000000jt2YVAAY,68768053,,a0N7000001AIXvlEAH,2020-03-16,,YES,2019-12-02,D289683621287727,D2896836,,0,68768053,PAN-PA-5250-AC,PA-5250,1,0017000000bGCRS,013101001869,8.1.10,8.1,2017-11-16,ACTIVE,,
0017000000bGshJAAS,54861836,1,a0N70000007gTWIEA2,2022-01-29,,YES,,D305735731715907,D3057357,,0,54861836,PAN-PA-220,PA-220,1,0017000000bDVjE,012801036015,,,2018-04-09,ACTIVE,,
0017000000lkaPEAAY,S9904151,,a0N70000007gTWIEA2,2022-01-31,,YES,2019-11-04,D2213918104639116,D2213918,,0,90296591,PAN-PA-200,PA-200,1,0017000000kYP0B,001606074392,8.1.9,8.1,2016-03-04,ACTIVE,,
00170000010jIETAA2,30452641,1,,2022-07-29,,YES,2019-12-02,D2214473112302546,D2214473,,0,30452641,PAN-PA-3020,PA-3020,1,00170000011tp3m,001801045158,8.1.8-h5,8.1,2017-01-27,ACTIVE,,
00170000012PcOKAA0,43295259,,a0N7000000RtJYCEA3,2024-03-04,,YES,,D425508334004853,D4255083,,0,43295259,PAN-PA-850,PA-850,1,0017000000ZLS4b,011901015951,,,2019-09-05,ACTIVE,,
0017000001Oubb9AAB,,,a0N70000007gTWhEAM,2020-02-05,ESXi,YES,2019-06-26,D4486638101899932,D4486638,,0,24892113,PAN-VM-50-PERP-BND2-NFR-1YR,VM-50,1,0017000001Oubb9,015351000023778,8.0.8,8.0,2019-02-05,ACTIVE,,
0017000001QYXvGAAX,49313567,,a0N700000128e9AEAQ,2022-06-11,,YES,2019-12-02,D4772596108110734,D4772596,,0,49313567,PAN-PA-220,PA-220,1,0017000000fRHGA,012801104847,9.0.4,9.0,2019-06-11,ACTIVE,,
0017000000q5KZeAAM,,,a0N70000007gTWhEAM,2023-12-28,ESXi,YES,2019-12-02,D53295171248394217,D5329517,,0,95505838,PAN-VM-ELA-BND2-PREM-5YR,VM-50,1,0017000000YwxUS,015351000033018,8.1.8,8.1,2019-09-11,ACTIVE,,
0017000000gFt1cAAC,,,a0N7000000UHJWOEA5,2020-10-15,ESXi,YES,2019-11-29,D53022601247939229,D5302260,,0,84145883,PAN-VM-50-PERP-BND2-NFR-1YR,VM-50,1,0017000000gFt1c,015351000032620,9.0.3,9.0,2019-09-03,ACTIVE,,
0017000000wrP2KAAU,S5344371,,a0N70000007gTWIEA2,2023-08-01,,YES,2019-12-02,D184558230017951,D1845582,,0,75971099,PAN-PA-5060-SSD2-D,PA-5060,1,0017000000dJ6tO,007901001708,8.1.11,8.1,2015-10-16,ACTIVE,,
0017000001VtCOlAAN,,,,2100-08-25,ESXi,YES,2019-11-19,D325370625053713,D3253706,,0,27822340,PAN-VM-100-SP-PREM-BND2-MU,VM-100,1,,007051000039767,8.0.0,8.0,2018-03-14,ACTIVE,,
0017000001JOKjNAAX,68079941,1,a0N70000007gTWIEA2,2020-02-19,,YES,2019-12-02,D44496091248029447,D4449609,,0,68079941,PAN-PA-3220,PA-3220,1,00170000018SxbM,016201008302,8.1.11,8.1,2019-02-19,ACTIVE,,
0017000000wq7EFAAY,28419407,,a0N7000000UHJWOEA5,2018-08-24,,YES,,D257638318810700,D2576383,,0,28419407,PAN-PA-220,PA-220,1,0017000001OXSlf,012801014708,,,2017-08-24,INACTIVE,,
0017000001QWyv8AAD,72351366,,a0N70000007gTWrEAM,2021-11-02,,YES,2019-12-02,D408727132958317,D4087271,,0,72351366,PAN-PA-220,PA-220,1,0017000000LwhUD,012801078564,8.1.10,8.1,2018-11-02,ACTIVE,,
0017000001OXIKCAA5,14008895,,a0N70000007gTWrEAM,2020-07-12,Azure,YES,2019-12-02,D484212517290362,D4842125,,0,14008895,PAN-VM-300,VM-300,1,0017000000LwhUD,007257000069729,9.0.2,9.0,2019-05-16,ACTIVE,,
0017000000tBXzoAAG,,,a0N7000000NY2VUEA1,2021-07-31,ESXi,YES,,D206125214830590,D2061252,,0,75703922,PAN-VM-300-PERP-USG-BND-5YR,VM-300,1,0017000000ndAo3,007200012987,,,2016-09-26,ACTIVE,,
001700000137GAwAAM,48218421,,a0N70000007gTWaEAM,2018-02-19,,YES,2017-09-21,D179373616611567,D1793736,,0,48218421,PAN-PA-200,PA-200,1,0017000000jDVOd,001606031773,8.0.2,8.0,2015-02-19,INACTIVE,,
0010g00001hlex4AAA,82589655,,a0N7000000Gua9WEAR,2022-11-06,,YES,2019-11-24,D54589821249468709,D5458982,,0,82589655,PAN-PA-3020,PA-3020,1,0017000001OujGq,001801057484,8.1.11,8.1,2019-11-06,ACTIVE,,
0017000000cJ9RvAAK,64626708,,,2019-01-26,,YES,2018-11-28,D179011912859848,D1790119,,0,64626708,PAN-PA-200E,PA-200,1,0017000000LLbqG,001606032570,7.1.7,7.1,2015-01-08,INACTIVE,,
0017000001RL94fAAD,23744664,1,a0N7000000NY2VUEA1,2020-08-20,,YES,2019-12-02,D19074591253344817,D1907459,,0,23744664,PAN-PA-200,PA-200,1,0017000000ndAo3,001606050760,8.0.12,8.0,2016-08-26,ACTIVE,,
0017000000ZN93ZAAT,S8481905,,a0N70000007gTWIEA2,2022-12-15,,YES,2019-12-02,D1876694100493487,D1876694,,0,56708455,PAN-PA-3020,PA-3020,1,0017000000QhNEd,001801028293,8.1.7,8.1,2016-01-13,ACTIVE,,
0017000000pcuYRAAY,,,a0N70000007gTX0EAM,2019-12-15,Azure,YES,2019-12-02,D424681833923133,D4246818,,0,57774558,PAN-VM-100-PERP-BND2-BKLN-1YR,VM-100,1,0017000000lidDz,007057000051895,8.1.3,8.1,2018-11-30,ACTIVE,,
0017000000TvaeHAAR,S5639442,,a0N70000007gTWhEAM,2022-11-01,,YES,2019-11-26,D588821253154800,D58882,,0,67598326,PAN-PA-5060-SSD2,PA-5060,1,0017000000YwxUS,001901000495,7.1.17,7.1,2012-11-02,ACTIVE,,
0017000001Vs0YFAAZ,65513483,,a0N7000000KhaEHEAZ,2020-04-25,,YES,2019-11-26,D227823616798860,D2278236,,0,65513483,PAN-PA-500-2GB,PA-500,1,00170000010DUxO,009401036419,6.1.10,6.1,2017-04-25,ACTIVE,,
0017000000s7UXLAA2,45665366,,a0N7000000YZCfYEAX,2024-02-25,,YES,,D327012526757626,D3270125,,0,45665366,PAN-PA-3220,PA-3220,1,0017000000ZMHtl,016201000816,,,2018-05-25,ACTIVE,,
00170000011LUQdAAO,89922385,,a0N70000007gTWVEA2,2021-08-20,,YES,2019-12-02,D348499127337205,D3484991,,0,89922385,PAN-PA-220,PA-220,1,0017000000ZN3zr,012801055135,9.0.3,9.0,2018-09-24,ACTIVE,,
0017000000neQENAA2,70321179,,a0N70000007gTWXEA2,2019-04-30,,YES,2019-06-18,D134949916875,D134949,,0,70321179,PAN-PA-200,PA-200,1,0017000000oHquv,001606021347,8.0.12,8.0,2014-04-30,INACTIVE,,
0017000000q3T7FAAU,16474457,1,a0N7000000Rqa3sEAB,2021-12-31,,YES,2019-12-02,D278942125100915,D2789421,,0,16474457,PAN-PA-820,PA-820,1,0017000000kbfh8,012001006154,9.0.4,9.0,2017-10-17,ACTIVE,,
0017000000bDRUnAAO,11298864,1,a0N70000007gTWIEA2,2020-06-30,,YES,2015-08-07,D144846111273771,D144846,,0,11298864,PAN-M-100-LAB,M-100,1,0017000000dJ6tO,003001001016,6.1.6,6.1,2014-06-26,ACTIVE,,
0017000000xMHaoAAG,28697257,,a0N7000001u0Wh1EAE,2022-08-29,,YES,2019-12-02,D4960581110919543,D4960581,,0,28697257,PAN-PA-850,PA-850,1,0017000001Owdt4,011901021369,8.1.10,8.1,2019-08-29,ACTIVE,,
0017000000dy94zAAA,,,a0N70000007gTWIEA2,2024-01-16,NSX,YES,2019-11-19,D4385343100961877,D4385343,,0,23206084,PAN-VM-1000-HV-ELA-3YR,VM-1000-HV,1,0017000000dMqGq,007952000027695,8.0.12,8.0,2019-01-12,ACTIVE,,
0017000000bGnAlAAK,85893239,,a0N70000007gTWMEA2,2022-10-12,,YES,,D254743618639220,D2547436,,0,85893239,PAN-PA-220,PA-220,1,0017000000bGnAl,012801013142,,,2017-10-16,ACTIVE,,
0017000001V4Ta2AAF,57904911,,a0N70000007gTWXEA2,2020-07-31,,YES,2019-12-02,D249136018297526,D2491360,,0,57904911,PAN-PA-220,PA-220,1,0017000000dwTcN,012801010596,8.1.7,8.1,2017-07-31,ACTIVE,,
0017000000yo9zbAAA,44866612,,a0N7000000NXpVWEA1,2015-11-07,,YES,2014-06-28,D11370812035861,D113708,,0,44866612,PAN-PA-2050,PA-2050,1,0017000000scLXG,0003C103797,5.0.10,5.0,2011-11-07,INACTIVE,,
00170000015FPt1AAG,23281988,,a0N7000000WDd2LEAT,2018-03-22,,YES,2019-11-20,D187919016166078,D1879190,,0,23281988,PAN-PA-200,PA-200,1,0017000000t9dzW,001606053166,7.1.4-h2,7.1,2016-01-21,INACTIVE,,
0017000000bEYWcAAO,65224795,,a0N7000000NY2VUEA1,2019-11-03,ESXi,YES,,D524366914971344,D5243669,,0,65224795,PAN-VM-100,VM-100,1,0017000000tcaPc,007051000070322,,,2019-08-15,INACTIVE,,
0017000000drNS6AAM,V2136003,,a0N7000000YZCfYEAX,2016-05-08,ESXi,YES,2019-04-07,D4720225105345544,D4720225,,0,77911483,PAN-VM-100-ENT,VM-100,1,0017000001OXErj,007051000060165,8.1.7,8.1,2019-04-06,INACTIVE,,
0017000000dxRiiAAE,45043190,,a0N70000007gTWIEA2,2015-03-21,ESXi,YES,,D2361237902055,D2361237,,0,45043190,PAN-VM-100-LAB,VM-100,1,0017000000LIwLd,007000000021114,,,2017-04-27,INACTIVE,,
0017000000uiTTzAAM,71272350,,a0N7000001282vLEAQ,2019-06-01,ESXi,YES,2019-09-16,D198781913670301,D1987819,,0,71272350,PAN-VM-100,VM-100,1,0017000000p5QNl,007000012073,8.1.5,8.1,2016-07-25,INACTIVE,,
0017000000q5IWqAAM,S5142730,,a0N7000000Rqa3sEAB,2022-07-01,,YES,2019-10-02,D179460229618594,D1794602,,0,89267235,PAN-PA-200E,PA-200,1,0017000000q5IWq,001606034395,7.1.24,7.1,2015-06-11,ACTIVE,,
0017000000VfBeTAAV,V2630749,,a0N7000000WDd2LEAT,2020-01-23,KVM,YES,,D213338415437463,D2133384,,0,26087219,PAN-VM-300-ENT,VM-300,1,0017000000QOeuE,007200022297,,,2016-11-07,ACTIVE,,
0017000000rXPWwAAO,72123579,1,a0N700000128eQfEAI,2022-11-02,,YES,2019-12-02,D18112201247746881,D1811220,,0,72123579,PAN-PA-3020,PA-3020,1,0017000000m7Fdx,001801019553,7.1.22,7.1,2015-06-30,ACTIVE,,
0010g00001ZYM7fAAH,11011369,,a0N70000007gTWNEA2,2020-12-08,,YES,2019-12-02,D299487322144749,D2994873,,0,11011369,PAN-PA-220,PA-220,1,0017000000uk51y,012801031207,9.0.4,9.0,2017-12-13,ACTIVE,,
0017000000vlD2KAAU,94823787,,a0N7000001d76b0EAA,2022-07-11,,YES,2019-12-02,D4928139110368479,D4928139,,0,94823787,PAN-PA-220,PA-220,1,0017000000qK4QQ,012801114916,8.1.10,8.1,2019-08-08,ACTIVE,,
0017000000Sb6OeAAJ,S6939728,,a0N70000007gTWIEA2,2021-12-31,,YES,2019-12-02,D4403262100154253,D4403262,,0,48632318,PAN-PA-3020,PA-3020,1,0017000000LLbqG,001801051385,8.1.10,8.1,2015-09-10,ACTIVE,,
0017000000pescpAAA,29045043,1,a0N70000007gTWIEA2,2018-05-22,,YES,2018-03-14,D5857021767772,D58570,,0,29045043,PAN-PA-200,PA-200,1,0017000000ZMUXd,001606008769,8.0.6-h3,8.0,2012-11-22,INACTIVE,,
0010g00001bz8QUAAY,51262685,1,a0N7000000UHJWOEA5,2020-06-22,,YES,2019-12-02,D3583244110781039,D3583244,,0,51262685,PAN-PA-850,PA-850,1,0017000000ylWV0,011901011660,8.1.11,8.1,2018-06-22,ACTIVE,,
0017000000bDzSmAAK,97514786,,a0N70000007gTWXEA2,2022-03-13,,YES,,D419828715757579,D4198287,,0,97514786,PAN-PA-7000-20G-NPC,PA-7000,1,0017000000YuJxt,002801002986,,,,ACTIVE,,
0017000001K31phAAB,20597186,,a0N70000007gTWhEAM,2019-12-20,,YES,2017-02-17,D205202014768222,D2052020,,0,20597186,PAN-M-100-4TB,M-100,1,0017000000LLbqG,009201002955,7.0.1,7.0,2016-12-20,ACTIVE,,
0010g00001YIIScAAP,68176016,,a0N7000000NW4AfEAL,2020-01-18,,YES,2019-11-19,D4317570100335081,D4317570,,0,68176016,PAN-PA-850,PA-850,1,00170000011LZfv,011901016572,8.0.14,8.0,2019-01-18,ACTIVE,,
00170000010DQYMAA4,22497844,1,a0N70000007gTWIEA2,2020-03-11,,YES,2019-12-02,D1805908102752583,D1805908,,0,22497844,PAN-PA-500-2GB,PA-500,1,0017000000LLbqG,009401014667,7.1.11,7.1,2015-03-11,ACTIVE,,
0017000000p70HNAAY,,,a0N7000000WDd2LEAT,2021-10-31,,YES,2019-12-02,D190928732393139,D1909287,,0,47675348,PAN-PA-3020-LAB,PA-3020,1,0017000000WRPwc,001801032177,8.1.11,8.1,2016-04-14,ACTIVE,,
0017000000vGx4HAAS,,,a0N7000000adYU9EAM,2020-07-27,ESXi,YES,2019-12-02,D259373829595710,D2593738,,0,26387693,PAN-VM-50-PERP-BND2-NFR-1YR,VM-50,1,0017000000vGx4H,015300000004594,9.0.4,9.0,2018-07-27,ACTIVE,,
0017000000dvKDYAA2,55849816,,a0N70000007gTWrEAM,2020-06-25,,YES,2019-12-02,D241204317836624,D2412043,,0,55849816,PAN-PA-500-2GB,PA-500,1,0017000000YfuOr,009401036978,8.1.7,8.1,2017-06-27,ACTIVE,,
0017000000u2nvYAAQ,15210622,1,a0N70000007gTWfEAM,2020-08-30,,YES,2019-12-02,D2148787111175641,D2148787,,0,15210622,PAN-PA-200-EU,PA-200,1,0017000000ZLJpD,001606068604,8.1.10,8.1,2016-04-11,ACTIVE,,
00170000010iwh7AAA,97859136,,a0N7000000i2v82EAA,2019-08-26,,YES,2019-11-25,D201672414456116,D2016724,,0,97859136,PAN-PA-200,PA-200,1,0017000000yony6,001606067881,7.0.19,7.0,2016-08-26,INACTIVE,,
0017000000qvzsAAAQ,84370168,,a0N700000128eOKEAY,2022-07-25,,YES,2019-11-18,D4781227108239164,D4781227,,0,84370168,PAN-PA-220,PA-220,1,0017000000gEJFj,012801105555,9.0.4,9.0,2019-11-13,ACTIVE,,
0017000000hbNqgAAE,82941740,,a0N70000007gTWIEA2,2021-09-06,,YES,2019-12-02,D378755330089255,D3787553,,0,82941740,PAN-PA-850,PA-850,1,0017000000LLbqG,011901013141,8.1.6,8.1,2018-09-11,ACTIVE,,
0017000000dy94zAAA,,,a0N70000007gTWIEA2,2020-12-31,NSX,YES,,D195994313972420,D1959943,,0,23206084,PAN-VM-1000-HV-ELA-3YR,VM-1000-HV,1,0017000000dMqGq,007900008509,,,2016-06-29,ACTIVE,,
0017000000cJ9RvAAK,S8041342,,,2022-01-26,,YES,2019-12-02,D178600632990042,D1786006,,0,49282715,PAN-PA-200E,PA-200,1,0017000000LLbqG,001606031472,7.1.20,7.1,2015-01-08,ACTIVE,,
0017000001EqZitAAF,S8372405,,a0N7000001d76b0EAA,2021-06-29,,YES,2019-06-18,D227804428601372,D2278044,,0,38356519,PAN-PA-7080-ASSY-AC,PA-7080,1,0017000000LwhUD,010701000800,8.0.10,8.0,2017-04-20,ACTIVE,,
0017000001H6Fb5AAF,19547704,1,a0N7000000RsKxLEAV,2022-01-31,,YES,,D19897331251824318,D1989733,,0,19547704,PAN-PA-3050,PA-3050,1,0017000000dwUY7,001701011595,,,2016-08-07,ACTIVE,,
0017000000ujej2AAA,S2655940,,a0N7000000WDd2LEAT,2023-04-30,,YES,2019-12-02,D342481427755624,D3424814,,0,53803303,PAN-PA-5220-AC,PA-5220,1,0017000001OW9mA,013201008224,9.0.4,9.0,2018-06-06,ACTIVE,,
0017000000dMrT5AAK,S6467764,,a0N7000000WDd2LEAT,2020-10-01,,YES,2019-11-24,D298611022294908,D2986110,,0,94475171,PAN-PA-220,PA-220,1,0017000000yoauH,012801031409,8.1.8,8.1,2017-12-14,ACTIVE,,
0017000000jEo9xAAC,,,a0N70000007gTWIEA2,2021-04-20,ESXi,YES,2019-12-02,D52376311147328001,D5237631,,0,14997822,PAN-VM-50-PERP-BND2-PREM-3YR,VM-50,1,0017000000vHAht,015351000031711,8.1.0,8.1,2019-08-14,ACTIVE,,
0017000001JLQhiAAH,79963951,,a0N70000007gTWZEA2,2022-02-27,,YES,2019-11-24,D200286114974107,D2002861,,0,79963951,PAN-PA-3020,PA-3020,1,0017000000l9yNd,001801037851,7.1.13,7.1,2016-07-31,ACTIVE,,
0017000000MgJwyAAF,37056315,,a0N70000007gTWdEAM,2019-03-24,,YES,2014-10-14,D2026042618107,D2026042,,0,37056315,PAN-PA-5050-SSD2,PA-5050,1,0017000000lAMac,0009C102331,5.0.13,5.0,2013-09-24,INACTIVE,,
0017000000wKfqhAAC,87748262,1,a0N70000007gTWKEA2,2020-12-31,,YES,2019-12-01,D895841252842584,D89584,,0,87748262,PAN-PA-3020,PA-3020,1,0017000001RKzNh,001801003862,7.1.8,7.1,2014-02-25,ACTIVE,,
0017000000MGylDAAT,44311327,1,a0N7000000WDd2LEAT,2019-12-31,,YES,2019-12-02,D1866312100220562,D1866312,,0,44311327,PAN-PA-500-2GB,PA-500,1,0017000000LIvPr,009401021075,8.1.9-h4,8.1,2015-11-18,ACTIVE,,
0017000000dy94zAAA,S4604618,,a0N70000007gTWIEA2,2020-12-31,,YES,2018-02-06,D179844013019231,D1798440,,0,46422623,PAN-PA-3060,PA-3060,1,0017000000dMqGq,010401000448,7.0.11,7.0,2015-05-12,ACTIVE,,
0017000001GFaX7AAL,78033057,,a0N70000007gTWrEAM,2020-08-21,,YES,2019-12-02,D260557019040497,D2605570,,0,78033057,PAN-PA-220,PA-220,1,0017000000kZIey,012801016594,8.0.5,8.0,2017-08-21,ACTIVE,,
00170000019NWkzAAG,,,a0N7000001WMtgDEAT,2021-08-31,ESXi,YES,2019-12-02,D392714131260417,D3927141,,0,35012366,PAN-VM-100-PERP-BND1-BKLN-3YR,VM-100,1,0017000000u4ARx,007051000048185,8.0.10,8.0,2018-09-13,ACTIVE,,
0010g00001j3E5b,,,,2023-01-31,KVM,YES,2019-10-31,D56547981252483079,D5654798,,0,52523942,PAN-VM-ELA-BND2-PREM-5YR,VM-300,1,00170000011tp3m,007254000088637,8.1.7,8.1,2019-10-31,ACTIVE,,
0017000000p63kNAAQ,68664925,1,a0N70000007gTWIEA2,2020-02-28,,YES,2018-07-10,D3265373103126185,D3265373,,0,68664925,PAN-PA-220,PA-220,1,0017000000LIxOz,012801045001,8.0.3,8.0,2018-03-28,ACTIVE,,
0017000000vjvq8AAA,84651265,1,a0N70000007gTWIEA2,2019-03-02,,YES,2018-02-28,D10391424392671,D103914,,0,84651265,PAN-PA-200,PA-200,1,0017000000QhNEd,001606016708,8.0.6,8.0,2013-11-08,INACTIVE,,
0017000000cIxVJAA0,,,a0N7000000NY2VUEA1,2020-04-30,NSX,YES,2019-06-26,D376099129763275,D3760991,,0,50732932,PAN-VM-1000-HV-PERP-USG-BND-NSX2,VM-1000-HV,1,0017000000hcaYs,007952000025192,8.0.5,8.0,2018-07-31,ACTIVE,,
0017000000u4N1GAAU,67434705,,a0N7000000UHJWOEA5,2020-03-29,,YES,2019-12-02,D4615759103802074,D4615759,,0,67434705,PAN-PA-220,PA-220,1,0017000000lBbZK,012801097605,8.1.6,8.1,2019-03-29,ACTIVE,,
0017000001QXi2tAAD,,,a0N70000007gTWsEAM,2022-02-27,Azure,YES,2019-12-02,D52839061247665743,D5283906,,0,89650790,PAN-VM-ELA-BND2-PREM-3YR,VM-100,1,0017000000ukGvn,007057000071561,8.1.0,8.1,2019-08-27,ACTIVE,,
0010g00001bBCUYAA4,82748895,,a0N7000000UHJWOEA5,2024-07-23,,YES,2019-12-02,D5003643111406380,D5003643,,0,82748895,PAN-PA-220,PA-220,1,00170000016XW60,012801115918,8.1.9,8.1,2019-07-23,ACTIVE,,
0017000000bCtlOAAS,,,a0N70000007gn8rEAA,2017-01-24,,YES,,D186215313158610,D1862153,,0,90599399,PAN-PA-200-LAB,PA-200,1,0017000000YQAyM,001606047895,,,2016-01-25,INACTIVE,,
